dataset_id,subject_id,language,age_months,KL
Marusic2016,18042014-A-S,Slovenian_nonDual,46,4
Marusic2016,18042014-AN-L,Slovenian_nonDual,54,5
Marusic2016,18042014-AZ-L,Slovenian_nonDual,47,5
Marusic2016,18042014-B-L,Slovenian_nonDual,51,5
Marusic2016,18042014-F-S,Slovenian_nonDual,46,2
Marusic2016,18042014-I-S,Slovenian_nonDual,49,5
Marusic2016,18042014-L-S,Slovenian_nonDual,37,2
Marusic2016,18042014-LA-S,Slovenian_nonDual,42,1
Marusic2016,18042014-M-L,Slovenian_nonDual,50,2
Marusic2016,18042014-N-L,Slovenian_nonDual,49,5
Marusic2016,18042014-N-S,Slovenian_nonDual,42,2
Marusic2016,18042014-P-L,Slovenian_nonDual,52,2
Marusic2016,18042014-P-S,Slovenian_nonDual,44,2
Marusic2016,18042014-PI-S,Slovenian_nonDual,46,5
Marusic2016,18042014-ROK-L,Slovenian_nonDual,50,5
Marusic2016,18042014-T-L,Slovenian_nonDual,60,5
Marusic2016,18042014-TE-L,Slovenian_nonDual,53,5
Marusic2016,18042014-V-S,Slovenian_nonDual,37,2
Marusic2016,25042014-A-S,Slovenian_nonDual,48,5
Marusic2016,25042014-AJ-S,Slovenian_nonDual,39,4
Marusic2016,25042014-H-L,Slovenian_nonDual,40,2
Marusic2016,25042014-J-S,Slovenian_nonDual,42,2
Marusic2016,25042014-K-L,Slovenian_nonDual,41,2
Marusic2016,25042014-M-S,Slovenian_nonDual,26,0
Marusic2016,25042014-P-L,Slovenian_nonDual,38,1
Marusic2016,25042014-P-S,Slovenian_nonDual,39,2
Marusic2016,25042014-T-S,Slovenian_nonDual,39,2
Marusic2016,25042014-TJ-S,Slovenian_nonDual,49,5
Marusic2016,03062015-A-V,Slovenian_nonDual,32,2
Marusic2016,03062015-D-V,Slovenian_nonDual,25,0
Marusic2016,03062015-I-V,Slovenian_nonDual,25,0
Marusic2016,03062015-T-V,Slovenian_nonDual,34,0
Marusic2016,03062015-TI-V,Slovenian_nonDual,33,0
Marusic2016,05062015-E-V,Slovenian_nonDual,27,1
Marusic2016,05062015-G-V,Slovenian_nonDual,28,1
Marusic2016,05062015-S-V,Slovenian_nonDual,25,2
Marusic2016,05062015-_-V,Slovenian_nonDual,31,1
Marusic2016,06052015-A-V,Slovenian_nonDual,34,1
Marusic2016,06052015-D-V,Slovenian_nonDual,35,1
Marusic2016,06052015-M-V,Slovenian_nonDual,35,3
Marusic2016,06052015-P-V,Slovenian_nonDual,30,0
Marusic2016,06052015-_-V,Slovenian_nonDual,30,0
Marusic2016,06052015-Z-V,Slovenian_nonDual,34,0
Marusic2016,10122013-_-V,Slovenian_nonDual,30,1
Marusic2016,11062015-K-V,Slovenian_nonDual,28,1
Marusic2016,11062015-M-V,Slovenian_nonDual,31,1
Marusic2016,11062015-V-V,Slovenian_nonDual,29,0
Marusic2016,12032013-MA-V,Slovenian_nonDual,31,1
Marusic2016,13052015-A-V,Slovenian_nonDual,31,2
Marusic2016,13052015-AD-V,Slovenian_nonDual,33,1
Marusic2016,13052015-D-V,Slovenian_nonDual,31,0
Marusic2016,13052015-E-V,Slovenian_nonDual,30,0
Marusic2016,13052015-M-V,Slovenian_nonDual,36,1
Marusic2016,19052015-AJ-V,Slovenian_nonDual,30,0
Marusic2016,19052015-R-V,Slovenian_nonDual,28,0
Marusic2016,19052015-VI-V,Slovenian_nonDual,33,0
Marusic2016,19052015-Z-V,Slovenian_nonDual,35,2
Marusic2016,20052015-A-V,Slovenian_nonDual,31,1
Marusic2016,20052015-E-V,Slovenian_nonDual,25,0
Marusic2016,20052015-F-V,Slovenian_nonDual,35,0
Marusic2016,20052015-L-V,Slovenian_nonDual,33,0
Marusic2016,20052015-S-V,Slovenian_nonDual,36,0
Marusic2016,27052015-N-V,Slovenian_nonDual,32,2
Marusic2016,27052015-NE-V,Slovenian_nonDual,32,1
Marusic2016,27052015-_-V,Slovenian_nonDual,32,0
Marusic2016,01072013-_-V,Slovenian_nonDual,41,5
Marusic2016,01072013-L-V,Slovenian_nonDual,30,0
Marusic2016,02072013-A-V,Slovenian_nonDual,50,2
Marusic2016,02072013-AJ-V,Slovenian_nonDual,33,0
Marusic2016,02072013-B-V,Slovenian_nonDual,54,2
Marusic2016,02072013-G-V,Slovenian_nonDual,45,3
Marusic2016,02072013-I-V,Slovenian_nonDual,50,5
Marusic2016,02072013-J-V,Slovenian_nonDual,48,5
Marusic2016,02072013-L-V,Slovenian_nonDual,39,4
Marusic2016,02072013-M-V,Slovenian_nonDual,52,2
Marusic2016,02072013-ME-V,Slovenian_nonDual,52,5
Marusic2016,02072013-OL-V,Slovenian_nonDual,41,5
Marusic2016,02072013-U-V,Slovenian_nonDual,36,1
Marusic2016,02072013-VI-V,Slovenian_nonDual,38,1
Marusic2016,02072013-Z-V,Slovenian_nonDual,50,5
Marusic2016,03012013-E-V,Slovenian_nonDual,44,5
Marusic2016,03012013-J-V,Slovenian_nonDual,44,2
Marusic2016,03012013-M-V,Slovenian_nonDual,44,5
Marusic2016,03012013-N-V,Slovenian_nonDual,45,3
Marusic2016,03012013-NI-V,Slovenian_nonDual,42,4
Marusic2016,03072013-A-V,Slovenian_nonDual,50,5
Marusic2016,03072013-AM-V,Slovenian_nonDual,31,0
Marusic2016,03072013-K-V,Slovenian_nonDual,33,0
Marusic2016,03072013-M-V,Slovenian_nonDual,52,3
Marusic2016,03072013-MA-V,Slovenian_nonDual,28,0
Marusic2016,03072013-N-V,Slovenian_nonDual,53,5
Marusic2016,03072013-P-V,Slovenian_nonDual,48,5
Marusic2016,03072013-PA-V,Slovenian_nonDual,53,5
Marusic2016,03122012-I-V,Slovenian_nonDual,59,5
Marusic2016,03122012-L-V,Slovenian_nonDual,55,5
Marusic2016,03122013-F-V,Slovenian_nonDual,41,4
Marusic2016,05072013-J-V,Slovenian_nonDual,30,1
Marusic2016,05072013-K-V,Slovenian_nonDual,35,1
Marusic2016,05072013-M-V,Slovenian_nonDual,32,2
Marusic2016,05072013-P-V,Slovenian_nonDual,24,0
Marusic2016,05072013-T-V,Slovenian_nonDual,26,1
Marusic2016,07012013-J-V,Slovenian_nonDual,41,2
Marusic2016,07012013-M-V,Slovenian_nonDual,43,2
Marusic2016,07012013-T-V,Slovenian_nonDual,36,1
Marusic2016,07012013-V-V,Slovenian_nonDual,30,1
Marusic2016,07052013-F-V,Slovenian_nonDual,53,2
Marusic2016,07052013-G-V,Slovenian_nonDual,38,2
Marusic2016,07052013-M-V,Slovenian_nonDual,52,3
Marusic2016,07052013-N-V,Slovenian_nonDual,32,0
Marusic2016,07052013-V-V,Slovenian_nonDual,59,5
Marusic2016,10012013-J-V,Slovenian_nonDual,60,5
Marusic2016,10122012-L-V,Slovenian_nonDual,51,5
Marusic2016,10122012-T-V,Slovenian_nonDual,48,5
Marusic2016,10122012-V-V,Slovenian_nonDual,55,5
Marusic2016,12032013-M-V,Slovenian_nonDual,56,5
Marusic2016,16042013-B-V,Slovenian_nonDual,55,5
Marusic2016,16042013-G-V,Slovenian_nonDual,44,4
Marusic2016,16042013-J-V,Slovenian_nonDual,38,1
Marusic2016,16042013-JA-V,Slovenian_nonDual,44,5
Marusic2016,16042013-JU-V,Slovenian_nonDual,42,3
Marusic2016,16042013-K-V,Slovenian_nonDual,40,2
Marusic2016,16042013-KE-V,Slovenian_nonDual,60,5
Marusic2016,16042013-L-V,Slovenian_nonDual,42,1
Marusic2016,16042013-M-V,Slovenian_nonDual,59,5
Marusic2016,16042013-O-V,Slovenian_nonDual,59,3
Marusic2016,16042013-T-V,Slovenian_nonDual,54,5
Marusic2016,16042013-TI-V,Slovenian_nonDual,31,0
Marusic2016,18062013-E-V,Slovenian_nonDual,30,1
Marusic2016,18062013-L-V,Slovenian_nonDual,30,0
Marusic2016,19062013-B-V,Slovenian_nonDual,36,2
Marusic2016,19062013-D-V,Slovenian_nonDual,33,2
Marusic2016,19062013-E-V,Slovenian_nonDual,37,1
Marusic2016,19062013-M-V,Slovenian_nonDual,37,2
Marusic2016,19062013-N-V,Slovenian_nonDual,37,3
Marusic2016,19062013-V-V,Slovenian_nonDual,37,3
Marusic2016,19122012-M-V,Slovenian_nonDual,46,3
Marusic2016,22042013-E-V,Slovenian_nonDual,26,0
Marusic2016,22042013-EV-V,Slovenian_nonDual,30,1
Marusic2016,22042013-L-V,Slovenian_nonDual,34,2
Marusic2016,22042013-N-V,Slovenian_nonDual,25,0
Marusic2016,22042013-O-V,Slovenian_nonDual,28,1
Marusic2016,22042013-OS-V,Slovenian_nonDual,34,1
Marusic2016,22042013-T-V,Slovenian_nonDual,28,1
Marusic2016,22042013-TI-V,Slovenian_nonDual,29,0
SchneiderBarner_20xx,101919-I,English,57,CP
SchneiderBarner_20xx,11220-?,English,NA,2
SchneiderEtAl_20xx,030119-H,English,38,3
